0.865100162142466,0.499217148491798,-0.0488256911143856,16.6802417007177,0.110334012466971,-0.0944316812306371,0.989398333975196,0.01,0.489313922910454,-0.861315793557551,-0.13677349382943,-30.6879734486066
-0.858387844070402,-0.511899544081521,0.0336030641653276,15.891990963739,0.00723015015274345,0.0534243940724483,0.998545722061219,0.01,-0.512950323209701,0.85738246476536,-0.0421577398817861,-27.8347768874271
-0.287995721393007,-0.952252149969903,0.101362257951466,18.5416069119533,0.0532417670741581,0.0897612449307773,0.994539206440499,0.01,-0.956150500025045,0.291819741940423,0.0248487326775902,-32.1552499525919
0.406497776018932,-0.912850919525112,0.0382460038934804,20.9328466913646,0.0320228893864802,0.0560698613606125,0.997913175182261,0.01,-0.913090407707256,-0.404424738819425,0.0520243979670782,-32.3913593262864
0.857513006125515,0.50250012785499,-0.110295357251797,16.0215949172168,0.159207605179466,-0.0553337305575986,0.985693216328284,0.01,0.489207913650834,-0.862804612741667,-0.127451235588754,-27.7507877914517
-0.579933162386387,0.814604464797586,-0.00985358292008335,16.1119966960943,0.0589417473692034,0.054019239037322,0.996798772185687,0.01,0.812529013378347,0.577495876821356,-0.0793417586945448,-29.0517746032268
-0.721339406100849,-0.677171092096664,-0.145288586044069,17.1508753801605,-0.0635047963029102,-0.144224576893606,0.987505145437929,0.01,-0.689664122636954,0.721552897193595,0.0610312583757623,-29.6357293470782
-0.603724326962503,-0.794844902420415,0.0611434226221681,20.5600811873587,-0.0803907248198447,0.137008967421006,0.987302321586033,0.01,-0.793129414658549,0.591143065545482,-0.14661380446901,-31.6137318524221
0.99432166433116,0.0626011813266711,0.0860553306786855,25.0251040638223,-0.0892142305668228,0.0495448954453957,0.994779435050642,0.01,0.0580107654326543,-0.996808103614638,0.0548484791230123,-31.1602935118242
-0.338948231647106,-0.933331709023212,0.118347020220668,15.2413206734362,0.0547490234741363,0.106012169886343,0.992856467101171,0.01,-0.939210647667459,0.34300632759149,0.0151663621304192,-29.0085275498008
0.640789732952965,0.762842295900825,-0.086372158285094,21.8310708245874,0.110205649737413,0.0199387529822136,0.993708790791079,0.01,0.759765248552487,-0.646277090507061,-0.0712929826680429,-32.466784051573
0.932620851603659,-0.304398237025131,0.193804180682609,18.5186974518884,-0.17329765337739,0.093275386393489,0.980442566205199,0.01,-0.316522148495102,-0.947966990769793,0.0342390701232861,-31.6568263593692
-0.779475607488814,-0.62486439598363,0.044297448707088,22.4532662707554,0.091362359169357,-0.0434406868467588,0.994869753311101,0.01,-0.619734375887729,0.779523824753481,0.0909500411476084,-31.981834325885
-0.694018203605967,-0.713315329680283,-0.0975703515759558,16.2032777136356,-0.121759422579104,-0.0172805190411203,0.992409203239708,0.01,-0.709586764304937,0.70063016214318,-0.0748598678763972,-26.6340284944172
-0.791846571772791,-0.574250316753426,0.207883574339746,24.5188622245555,0.176208766246267,0.111089492180586,0.978064208232275,0.01,-0.584747362088661,0.811107698419667,0.0132221062884718,-29.8618726157494
-0.895887490957678,0.414318418015117,-0.160392805446531,14.8093796492472,-0.106874083621061,0.149439291877079,0.982978040595738,0.01,0.431234893991333,0.897779564557318,-0.0896008909975547,-26.9913866276283
-0.688461168057752,-0.724832360899319,0.0252837629650903,16.2255981841774,0.0699613476295715,-0.0316715662624082,0.997046800169551,0.01,-0.721891009719895,0.688196890783157,0.0725148922772763,-27.9744066463533
-0.942831663991982,-0.330689381087235,0.0413882424155823,18.0881759559522,0.0441067848078089,-0.000717651359538818,0.999026564466853,0.01,-0.330337773964812,0.943739380450274,0.0152622697953223,-31.3642286344895
0.938728920773707,-0.344602082863931,0.00611700816346743,23.7033003078799,-0.035853899629719,-0.0799868332856992,0.996150894384113,0.01,-0.342786392939355,-0.935334972609688,-0.0874412821775864,-31.0953208015583
0.632371267646702,-0.754532413753582,-0.17546343337031,23.5240771747992,0.133130112900108,-0.117280635856641,0.984134963047379,0.01,-0.76314019216269,-0.645698140812141,0.0262860810627301,-31.6440590415557
0.502291544090218,0.864415827621423,0.0221016219548256,20.5009708171391,0.0782248401651731,-0.0708800214643631,0.994412840292373,0.01,0.861152761777257,-0.497756265168788,-0.103221225378414,-32.2440691610874
-0.718671164036958,-0.69400964956001,0.0431551190399917,15.0988736242503,0.0848953502093069,-0.0259753312860254,0.996051234464081,0.01,-0.690148199660481,0.719496969056974,0.0775859138196089,-25.9921654387947
-0.60042414563356,-0.799116712017323,-0.0300553807966502,18.8584096001701,0.00597598115859166,-0.0420668988414297,0.999096924062454,0.01,-0.799659385607023,0.599702306645962,0.03003348821085,-27.3883021763888
